timestamp,angle_deg,distance_mm,quality
1766310707,304.1875,4356.25,15
1766310707,305.34375,4306,15
1766310708,306.5,4225,15
1766310708,307.625,4206,15
1766310708,308.796875,4235.25,15
1766310708,309.9375,4257,15
1766310708,311.09375,4291.75,15
1766310708,312.25,4298.75,15
1766310708,313.40625,4238.75,15
1766310708,314.5625,4223,15
1766310708,315.71875,4211.5,15
1766310708,316.859375,4169.75,15
1766310708,318.015625,4169.75,15
1766310708,319.171875,4169,15
1766310708,320.328125,4169.25,15
1766310708,321.484375,4169.75,15
1766310708,322.65625,4170,15
1766310708,323.8125,4212,15
1766310708,324.953125,4233.75,15
1766310708,326.109375,4250.25,15
1766310708,327.28125,4327.75,15
1766310708,328.40625,4384.25,15
1766310708,329.578125,4415.75,15
1766310708,330.703125,4447.75,15
1766310708,331.859375,4465.25,15
1766310708,333.015625,4466,15
1766310708,334.1875,4469,15
1766310708,335.328125,4484.25,15
1766310708,336.46875,4521.25,15
1766310708,337.640625,4572.5,15
1766310708,338.78125,4614.75,9
1766310708,344.53125,4920.75,15
1766310708,345.6875,4998,15
1766310708,348.828125,1330.75,15
1766310708,351.4375,5818.5,14
1766310708,352.59375,5931,15
1766310708,353.75,5968,15
1766310708,356.625,1786,15
1766310708,6.046875,1516.75,15
1766310708,7.21875,1496.25,15
1766310708,8.328125,1477,15
1766310708,9.484375,1459.75,15
1766310708,10.6875,1441.25,15
1766310708,11.890625,1420,15
1766310708,13.015625,1401.25,15
1766310708,14.140625,1387.75,15
1766310708,19.515625,2303.5,15
1766310708,20.65625,2297,15
1766310708,21.859375,2274.75,15
1766310708,22.984375,2254,15
1766310708,24.15625,2243.25,15
1766310708,25.3125,2215.75,12
1766310708,26.453125,2223.25,15
1766310708,27.609375,2250.5,15
1766310708,30.328125,1417.75,15
1766310708,31.453125,1410,15
1766310708,32.609375,1410.25,15
1766310708,33.828125,1400.5,15
1766310708,38.5,1388,7
1766310708,40.8125,1395.75,15
1766310708,46.375,1829,15
1766310708,47.53125,1851.25,15
1766310708,50.171875,1296,15
1766310708,54.515625,1845.5,15
1766310708,57.09375,1377.5,15
1766310708,58.234375,1387,15
1766310708,59.328125,1416.75,15
1766310708,60.5,1453.5,15
1766310708,70.28125,4268,11
1766310708,72.640625,3947.75,15
1766310708,73.796875,3940.5,15
1766310708,76.09375,4172.25,15
1766310708,81.890625,4097.5,15
1766310708,84.25,3389.25,15
1766310708,85.390625,3454.75,15
1766310708,86.5625,3505.5,15
1766310708,87.703125,3576,15
1766310708,88.875,3594.5,15
1766310708,90.015625,3521.5,15
1766310708,91.203125,3448.5,15
1766310708,92.359375,3401.25,15
1766310708,93.546875,3347.75,15
1766310708,96.609375,1217.5,8
1766310708,101.84375,2295.25,15
1766310708,103,2280,15
1766310708,104.15625,2276,15
1766310708,115.46875,2698.25,15
1766310708,116.609375,2685.25,15
1766310708,121.25,2599.75,15
1766310708,122.40625,2625.75,15
1766310708,123.546875,2607.5,15
1766310708,126.3125,1459.75,15
1766310708,130.796875,1635.75,15
1766310708,133.15625,1520.25,15
1766310708,134.296875,1523.5,15
1766310708,135.421875,1534.75,15
1766310708,136.546875,1549,15
1766310708,137.71875,1568.75,15
1766310708,147.671875,2655.5,15
1766310708,148.84375,2677.5,15
1766310708,151.234375,2295.25,15
1766310708,154.640625,2464,15
1766310708,158.015625,2837,15
1766310708,159.171875,2863.75,15
1766310708,161.46875,2895.75,15
1766310708,162.625,2925.5,15
1766310708,163.75,2963.5,15
1766310708,164.921875,3008,15
1766310708,170.71875,2714.25,15
1766310708,214.28125,1025.25,15
1766310708,215.53125,1007.25,15
1766310708,216.59375,1000.5,15
1766310708,217.8125,998.75,15
1766310708,218.9375,997.25,15
1766310708,220.140625,996,15
